chr	start	end	strand	repName	ID	mappability
chr11	46881016	46882046	+	RLTR13D5	TSCTE1213	0.68962175
chr11	48750768	48751608	+	RLTR13B2	TSCTE1214	0.36979786
chr11	51157616	51158453	-	RLTR13B2	TSCTE1215	0.35560858
chr11	52483327	52484147	-	RLTR13B2	TSCTE1216	0.30572474
chr11	53965525	53966439	+	RLTR13B3	TSCTE1217	0.6393443
chr11	54297275	54298301	-	RLTR13D5	TSCTE1218	0.9513145
chr11	54416043	54417050	+	RLTR13D5	TSCTE1219	0.81150794
chr11	55038839	55038857	-	RLTR13D5	TSCTE1220	1
chr11	57575434	57575639	+	RLTR13B1	TSCTE1221	0.9514563
chr11	57575831	57576175	+	RLTR13B1	TSCTE1222	0.79710144
chr11	57576231	57576646	+	RLTR13B1	TSCTE1223	0.66346157
chr11	61067019	61067134	+	RLTR13B3	TSCTE1224	1
chr11	63193290	63194305	-	RLTR13D5	TSCTE1225	0.98031497
chr11	63480520	63480991	-	RLTR13D5	TSCTE1226	0.85169494
chr11	70368176	70368225	+	RLTR13D5	TSCTE1227	1
chr11	70368786	70369616	+	RLTR13D5	TSCTE1228	0.9638989
chr11	71320591	71321458	+	RLTR13B1	TSCTE1229	0.7119816
chr11	78994343	78994798	+	RLTR13D5	TSCTE1230	0.51754385
chr11	90820746	90821680	-	RLTR13B3	TSCTE1231	0.47593582
chr11	91990390	91991143	-	RLTR13B4	TSCTE1232	0.69496024
chr11	100230715	100231715	+	RLTR13D5	TSCTE1233	0.94005996
chr11	102702028	102702836	-	RLTR13B2	TSCTE1234	0.6909765
chr11	105774477	105774585	+	RLTR13D5	TSCTE1235	0.95412844
chr11	109985047	109986063	+	RLTR13D5	TSCTE1236	0.8328417
chr11	114994581	114995465	+	RLTR13B1	TSCTE1237	0.70621467
chr11	120769094	120770023	+	RLTR13B1	TSCTE1238	0.79569894
chr12	3524091	3524944	-	RLTR13B4	TSCTE1239	0.6487119
chr12	8188558	8189398	+	RLTR13B2	TSCTE1240	0.92865634
chr12	12477487	12478404	-	RLTR13B3	TSCTE1241	0.58605665
chr12	13344873	13345761	+	RLTR13B1	TSCTE1242	0.7750281
chr12	14936668	14937515	+	RLTR13B4	TSCTE1243	0.6698113
chr12	15454817	15455838	-	RLTR13D5	TSCTE1244	0.9510763
chr12	17918091	17918997	-	RLTR13B3	TSCTE1245	0.69128996
chr12	18945850	18946780	+	RLTR13B3	TSCTE1246	0.11815252
chr12	19192759	19193608	+	RLTR13B4	TSCTE1247	0.7764706
chr12	19537176	19537451	-	RLTR13B4	TSCTE1248	0.4710145
chr12	20122355	20122604	-	RLTR13B1	TSCTE1249	0
chr12	20905708	20906322	-	RLTR13B4	TSCTE1250	0.7398374
chr12	20908263	20908662	-	RLTR13B1	TSCTE1251	0.68
chr12	22220546	22220776	+	RLTR13B3	TSCTE1252	0
chr12	22221760	22222469	+	RLTR13B3	TSCTE1253	0
chr12	22371128	22372058	-	RLTR13B3	TSCTE1254	0
chr12	22687672	22687921	+	RLTR13B1	TSCTE1255	0.28
chr12	23379309	23379539	+	RLTR13B3	TSCTE1256	0
chr12	23380524	23381232	+	RLTR13B3	TSCTE1257	0
chr12	23530139	23531069	-	RLTR13B3	TSCTE1258	0.075187966
chr12	24033434	24033683	+	RLTR13B1	TSCTE1259	0
chr12	25970242	25971110	+	RLTR13B1	TSCTE1260	0.5051784
chr12	26658664	26659483	-	RLTR13B2	TSCTE1261	0.7195122
chr12	28732855	28733260	+	RLTR13B1	TSCTE1262	0.67980295
chr12	28733430	28733938	+	RLTR13B1	TSCTE1263	0.6660118
chr12	36881792	36882649	-	RLTR13B4	TSCTE1264	0.8484849
chr12	37024875	37025878	+	RLTR13D5	TSCTE1265	0.89043826
chr12	39891199	39892034	+	RLTR13B2	TSCTE1266	0.80861247
chr12	40907974	40908854	-	RLTR13B1	TSCTE1267	0.6027242
chr12	42364719	42364807	-	RLTR13B4	TSCTE1268	1
chr12	42364791	42365380	-	RLTR13B4	TSCTE1269	0.8135593
chr12	42379442	42380290	-	RLTR13B4	TSCTE1270	0.7762073
chr12	43211670	43212579	+	RLTR13B1	TSCTE1271	0.5714286
chr12	43319147	43319983	-	RLTR13B2	TSCTE1272	0.8088411
chr12	43982227	43983198	+	RLTR13B1	TSCTE1273	0.7222222
chr12	44739663	44740595	+	RLTR13B3	TSCTE1274	0.48553056
chr12	44829740	44830593	-	RLTR13B4	TSCTE1275	0.7189696
chr12	46025471	46026310	+	RLTR13B4	TSCTE1276	0.85714287
chr12	48853067	48853952	+	RLTR13B1	TSCTE1277	0.78555304
chr12	49110835	49111316	-	RLTR13B1	TSCTE1278	0.7095436
chr12	49351650	49352583	-	RLTR13B3	TSCTE1279	0.6252677
chr12	51012369	51013304	+	RLTR13B1	TSCTE1280	0.6474359
chr12	52184421	52184941	-	RLTR13D5	TSCTE1281	0.9040307
chr12	52231633	52232557	-	RLTR13B1	TSCTE1282	0.76216215
chr12	54599211	54600148	+	RLTR13B3	TSCTE1283	0.7334755
chr12	54601341	54601449	-	RLTR13B1	TSCTE1284	1
chr12	56121378	56122217	-	RLTR13B2	TSCTE1285	0.3690476
chr12	58595136	58595955	+	RLTR13B2	TSCTE1286	0.085365854
chr12	59274869	59275800	-	RLTR13B3	TSCTE1287	0.43133047
chr12	62014432	62014928	+	RLTR13D5	TSCTE1288	0.93963784
chr12	62488313	62489305	-	RLTR13D5	TSCTE1289	0.92950654
chr12	62595054	62595645	-	RLTR13D5	TSCTE1290	0.9662162
chr12	63180350	63181264	-	RLTR13B3	TSCTE1291	0.8579235
chr12	64380760	64381764	+	RLTR13D5	TSCTE1292	0.8308458
chr12	65377605	65378432	-	RLTR13B4	TSCTE1293	0.85507244
chr12	66009024	66009861	+	RLTR13B2	TSCTE1294	0.6420048
chr12	66576596	66577432	+	RLTR13B2	TSCTE1295	0.7013142
chr12	67712068	67712955	+	RLTR13B1	TSCTE1296	0.6846847
chr12	68267142	68268072	+	RLTR13B3	TSCTE1297	0.53813106
chr12	69030470	69031467	-	RLTR13D5	TSCTE1298	0.80961925
chr12	69057949	69058834	+	RLTR13B1	TSCTE1299	0.65011287
chr12	70371567	70372371	-	RLTR13B4	TSCTE1300	0.3043478
chr12	70488751	70489571	-	RLTR13B2	TSCTE1301	0.19610232
chr12	72420456	72421422	-	RLTR13D5	TSCTE1302	0.57600826
chr12	77718368	77719390	-	RLTR13D5	TSCTE1303	0.599218
chr12	82902504	82902920	-	RLTR13B1	TSCTE1304	0.7122302
chr12	82902982	82903382	-	RLTR13B1	TSCTE1305	0.70074815
chr12	86145358	86145749	-	RLTR13B1	TSCTE1306	0.6938776
chr12	86145812	86146269	-	RLTR13B1	TSCTE1307	0.39082968
chr12	87541522	87542538	-	RLTR13D5	TSCTE1308	0.7246804
chr12	87633603	87634248	-	RLTR13D5	TSCTE1309	0
chr12	87634248	87635058	+	RLTR13B2	TSCTE1310	0
chr12	87641191	87642009	+	RLTR13B2	TSCTE1311	0.06105006
chr12	87642009	87642378	-	RLTR13D5	TSCTE1312	0
chr12	87831322	87831967	-	RLTR13D5	TSCTE1313	0
chr12	87831967	87832777	+	RLTR13B2	TSCTE1314	0
chr12	87838910	87839728	+	RLTR13B2	TSCTE1315	0.0989011
chr12	87839728	87840097	-	RLTR13D5	TSCTE1316	0
chr12	87909242	87909340	+	RLTR13B1	TSCTE1317	0
chr12	87991809	87992452	-	RLTR13D5	TSCTE1318	0.47204968
chr12	87992452	87993270	+	RLTR13B2	TSCTE1319	0.34065935
chr12	87993270	87993639	-	RLTR13D5	TSCTE1320	0.45675677
chr12	88060144	88061153	+	RLTR13D5	TSCTE1321	0.7029703
chr12	88090135	88090955	+	RLTR13B2	TSCTE1322	0.26918393
chr12	88106189	88107007	+	RLTR13B2	TSCTE1323	0.17948718
chr12	88126731	88127740	+	RLTR13D5	TSCTE1324	0.5841584
chr12	88157875	88157973	-	RLTR13B1	TSCTE1325	0.36363637
chr12	88221273	88222289	+	RLTR13D5	TSCTE1326	0.6578171
chr12	88303860	88304868	+	RLTR13D5	TSCTE1327	0.88007927
chr12	88692133	88693047	+	RLTR13B3	TSCTE1328	0.73770493
chr12	90634442	90635262	+	RLTR13B2	TSCTE1329	0.6589525
chr12	93162087	93162950	+	RLTR13B1	TSCTE1330	0.8148148
chr12	94313096	94313514	+	RLTR13B4	TSCTE1331	0.8568019
chr12	94318844	94319251	+	RLTR13B4	TSCTE1332	0.85294116
chr12	96044348	96044555	+	RLTR13D5	TSCTE1333	1
chr12	96352622	96353418	-	RLTR13B1	TSCTE1334	0.7114178
chr12	98318753	98319596	-	RLTR13B4	TSCTE1335	0.6445498
chr12	99978515	99979367	-	RLTR13B4	TSCTE1336	0.66002345
chr12	100817161	100818077	-	RLTR13B1	TSCTE1337	0.5747001
chr12	101111329	101112349	-	RLTR13D5	TSCTE1338	0.87267387
chr12	113845166	113846182	-	RLTR13D5	TSCTE1339	0.9705015
chr12	115521012	115521866	-	RLTR13B4	TSCTE1340	0.8245614
chr12	115555422	115556239	-	RLTR13B2	TSCTE1341	0.5232274
chr12	115809636	115810489	-	RLTR13B4	TSCTE1342	0.765808
chr12	115994166	115995070	+	RLTR13B1	TSCTE1343	0.7679558
chr12	115998474	115998695	-	RLTR13D5	TSCTE1344	0.8198198
chr12	116026211	116026420	-	RLTR13B3	TSCTE1345	0.52380955
chr12	116032716	116033710	+	RLTR13D5	TSCTE1346	0.68844223
chr12	118305014	118305855	+	RLTR13B4	TSCTE1347	0.82185274
chr12	118409032	118409227	-	RLTR13B4	TSCTE1348	0.74489796
chr12	119254305	119255192	+	RLTR13B3	TSCTE1349	0.6509009
chr12	119909033	119910016	+	RLTR13D5	TSCTE1350	0.949187
chr13	3303069	3303627	+	RLTR13B1	TSCTE1351	0.7316637
chr13	5380106	5380931	+	RLTR13B1	TSCTE1352	0.8789346
chr13	5583598	5584567	+	RLTR13B1	TSCTE1353	0.6185567
chr13	8129063	8129171	+	RLTR13D5	TSCTE1354	0.9908257
chr13	10680777	10681633	+	RLTR13B3	TSCTE1355	0.63827306
chr13	11437573	11437965	+	RLTR13B1	TSCTE1356	0.8982188
chr13	11438311	11438795	+	RLTR13B1	TSCTE1357	0.7113402
chr13	12135920	12136808	+	RLTR13B1	TSCTE1358	0.8200225
chr13	13300425	13300870	+	RLTR13D5	TSCTE1359	0.79820627
chr13	13301016	13301568	+	RLTR13D5	TSCTE1360	0.7830018
chr13	14825456	14826289	-	RLTR13B1	TSCTE1361	0.7721822
chr13	14953663	14954115	+	RLTR13B4	TSCTE1362	0.82339954
chr13	16740225	16740348	+	RLTR13B1	TSCTE1363	0.83870965
chr13	16740651	16741433	+	RLTR13B1	TSCTE1364	0.8339719
chr13	17118625	17118754	-	RLTR13B1	TSCTE1365	0.61538464
chr13	18646156	18646298	+	RLTR13D5	TSCTE1366	1
chr13	18646277	18646350	+	RLTR13D5	TSCTE1367	1
chr13	18646431	18647160	+	RLTR13D5	TSCTE1368	0.7671233
chr13	18897735	18898738	+	RLTR13D5	TSCTE1369	0.84063745
chr13	19913957	19914844	+	RLTR13B1	TSCTE1370	0.6396396
chr13	20769761	20770688	+	RLTR13D5	TSCTE1371	0.82758623
chr13	21137958	21138887	+	RLTR13B3	TSCTE1372	0.20430107
chr13	21865137	21865962	+	RLTR13B1	TSCTE1373	0.7094431
chr13	22574609	22575547	+	RLTR13B1	TSCTE1374	0.6485623
chr13	23010368	23011391	+	RLTR13D5	TSCTE1375	0.9121094
chr13	23721702	23722107	+	RLTR13D5	TSCTE1376	0.7610837
chr13	27050191	27050412	+	RLTR13B2	TSCTE1377	1
chr13	27051670	27052310	+	RLTR13B2	TSCTE1378	0.7347894
chr13	27870771	27871332	-	RLTR13D5	TSCTE1379	0.6619217
chr13	27871530	27871920	-	RLTR13D5	TSCTE1380	0.8976982
chr13	28115847	28116756	-	RLTR13B3	TSCTE1381	0.5494506
chr13	33248106	33248947	-	RLTR13B4	TSCTE1382	0.7185273
chr13	33322851	33323049	-	RLTR13B1	TSCTE1383	0.39698493
chr13	33323035	33323396	-	RLTR13B1	TSCTE1384	0.3480663
chr13	33483372	33484120	-	RLTR13B3	TSCTE1385	0.74766356
chr13	34483627	34483766	+	RLTR13D5	TSCTE1386	1
chr13	34484172	34485033	+	RLTR13D5	TSCTE1387	0.9535963
chr13	35445132	35445952	+	RLTR13B4	TSCTE1388	0.63459194
chr13	45061365	45062297	+	RLTR13B3	TSCTE1389	0.34619507
chr13	50483809	50484692	+	RLTR13B3	TSCTE1390	0.88687783
chr13	52158767	52158912	+	RLTR13D5	TSCTE1391	1
chr13	52264250	52265127	-	RLTR13B1	TSCTE1392	0.5444191
chr13	53975843	53976773	+	RLTR13B3	TSCTE1393	0.32330826
chr13	56193469	56194304	+	RLTR13B2	TSCTE1394	0.28229666
chr13	58363207	58364137	+	RLTR13B3	TSCTE1395	0.43071964
chr13	58463670	58464688	-	RLTR13D5	TSCTE1396	0.7939156
chr13	61835940	61836764	-	RLTR13B2	TSCTE1397	0.38181818
chr13	62363526	62364219	-	RLTR13B4	TSCTE1398	0.8270893
chr13	63352812	63353697	+	RLTR13B1	TSCTE1399	0.60496616
chr13	63758058	63759072	+	RLTR13D5	TSCTE1400	0.86206895
chr13	64799399	64800403	+	RLTR13D5	TSCTE1401	0.9303483
chr13	65986134	65986180	+	RLTR13B1	TSCTE1402	0.63829786
chr13	65986327	65986587	+	RLTR13B1	TSCTE1403	0.22988506
chr13	66375336	66375635	-	RLTR13B1	TSCTE1404	0.43333334
chr13	67377777	67378717	+	RLTR13B3	TSCTE1405	0.7024442
chr13	67613443	67614352	+	RLTR13B1	TSCTE1406	0.7582418
chr13	68317136	68317964	-	RLTR13B1	TSCTE1407	0.78287095
chr13	68374058	68374911	+	RLTR13B1	TSCTE1408	0.91803277
chr13	69954437	69955261	-	RLTR13B4	TSCTE1409	0.74545455
chr13	70187480	70188304	-	RLTR13B2	TSCTE1410	0.33333334
chr13	74676774	74676825	-	RLTR13D5	TSCTE1411	1
chr13	74966688	74967695	-	RLTR13D5	TSCTE1412	0.7619048
chr13	78691274	78692088	-	RLTR13B2	TSCTE1413	0.73006135
chr13	79355405	79356258	-	RLTR13B4	TSCTE1414	0.6955503
chr13	79644135	79645121	-	RLTR13D5	TSCTE1415	0.97973657
chr13	81814787	81815605	+	RLTR13B2	TSCTE1416	0.5482296
chr13	83935789	83936753	+	RLTR13D5	TSCTE1417	0.7202073
chr13	85149243	85149417	-	RLTR13B4	TSCTE1418	1
chr13	85149562	85150281	-	RLTR13B4	TSCTE1419	0.8194444
chr13	86820899	86821701	+	RLTR13B4	TSCTE1420	0.6388543
chr13	87699562	87700593	-	RLTR13D5	TSCTE1421	0.9612403
chr13	88771542	88772360	-	RLTR13B2	TSCTE1422	0.2918193
chr13	89278799	89279805	-	RLTR13D5	TSCTE1423	1
chr13	89279851	89280823	-	RLTR13B1	TSCTE1424	0.5272353
chr13	90918623	90918845	+	RLTR13B1	TSCTE1425	0.8206278
chr13	91776672	91777595	+	RLTR13B1	TSCTE1426	0.8268398
chr13	93395896	93396909	-	RLTR13D5	TSCTE1427	0.8224852
chr13	93646363	93647205	+	RLTR13B2	TSCTE1428	0.6441281
chr13	98105520	98106396	-	RLTR13B1	TSCTE1429	1
chr13	108729289	108730221	-	RLTR13B3	TSCTE1430	0.79635584
chr13	110307486	110307677	+	RLTR13D5	TSCTE1431	1
chr13	113113365	113114154	-	RLTR13B4	TSCTE1432	0.5443038
chr13	116071690	116072489	+	RLTR13B2	TSCTE1433	0.3875
chr13	117414721	117415251	-	RLTR13D5	TSCTE1434	0.8116761
chr13	117415286	117415762	-	RLTR13D5	TSCTE1435	0.8322851
chr13	119297292	119297737	-	RLTR13B1	TSCTE1436	0.6412556
chr13	119419228	119420159	-	RLTR13B3	TSCTE1437	0.6888412
chr14	13219072	13219276	+	RLTR13D5	TSCTE1438	1
chr14	13219595	13220418	+	RLTR13D5	TSCTE1439	0.9393204
chr14	13797474	13798486	+	RLTR13D5	TSCTE1440	0.76307994
chr14	13922099	13922956	-	RLTR13B1	TSCTE1441	0.7202797
chr14	14236080	14236438	-	RLTR13D5	TSCTE1442	1
chr14	14476873	14477465	-	RLTR13D5	TSCTE1443	0.7470489
chr14	15669113	15669942	-	RLTR13B4	TSCTE1444	0.9518072
chr14	16686630	16687488	+	RLTR13B4	TSCTE1445	0.8603027
chr14	18639781	18640173	+	RLTR13B2	TSCTE1446	0.41475827
chr14	18640227	18640646	+	RLTR13B2	TSCTE1447	0.3
chr14	24145704	24145770	+	RLTR13B3	TSCTE1448	1
chr14	24330008	24330976	-	RLTR13B1	TSCTE1449	0.7626419
chr14	32195544	32196433	-	RLTR13B1	TSCTE1450	0.5955056
chr14	35649437	35650311	+	RLTR13B1	TSCTE1451	0.6457143
chr14	36324372	36325301	-	RLTR13B3	TSCTE1452	0.4408602
chr14	36465420	36466264	+	RLTR13B4	TSCTE1453	0.73964494
chr14	36468629	36469660	+	RLTR13D5	TSCTE1454	0.9127907
chr14	38289921	38290750	+	RLTR13B1	TSCTE1455	0.6987952
chr14	40668428	40669317	+	RLTR13B1	TSCTE1456	0.83146065
chr14	44871540	44872251	+	RLTR13B4	TSCTE1457	0.78932583
chr14	44877179	44877207	+	RLTR13B4	TSCTE1458	0
chr14	44878193	44878332	+	RLTR13B1	TSCTE1459	0.85714287
chr14	45390963	45391806	+	RLTR13B2	TSCTE1460	0.3601896
chr14	45395770	45395996	+	RLTR13B2	TSCTE1461	0.95594716
chr14	45907260	45908148	+	RLTR13B1	TSCTE1462	0.6062992
chr14	49759111	49759439	+	RLTR13D5	TSCTE1463	0.78723407
chr14	50042536	50043384	+	RLTR13B4	TSCTE1464	0.9293286
chr14	50673620	50673720	+	RLTR13D5	TSCTE1465	1
chr14	51163132	51164143	-	RLTR13D5	TSCTE1466	0.88142294
chr14	51277351	51277437	+	RLTR13D5	TSCTE1467	1
chr14	51366448	51367338	+	RLTR13B1	TSCTE1468	0.6071829
chr14	52517706	52518541	-	RLTR13B4	TSCTE1469	0.8684211
chr14	52646163	52646946	-	RLTR13D5	TSCTE1470	0.8596939
chr14	52946209	52946254	+	RLTR13B3	TSCTE1471	0
chr14	52946254	52946926	+	RLTR13B3	TSCTE1472	0
chr14	53039860	53040750	-	RLTR13B1	TSCTE1473	0.70819306
chr14	53257247	53257292	+	RLTR13B3	TSCTE1474	0
chr14	53257292	53257964	+	RLTR13B3	TSCTE1475	0
chr14	53661455	53662380	-	RLTR13B3	TSCTE1476	0.4600432
chr14	62590198	62591062	-	RLTR13B3	TSCTE1477	0.6300578
chr14	63703493	63703644	-	RLTR13B1	TSCTE1478	1
chr14	68560549	68561376	-	RLTR13B4	TSCTE1479	0.71014494
chr14	68717337	68718271	+	RLTR13B1	TSCTE1480	0.6363636
chr14	79578903	79579304	-	RLTR13B2	TSCTE1481	0.8756219
chr14	81823354	81824209	-	RLTR13D5	TSCTE1482	0.94158876
chr14	82491795	82492703	+	RLTR13B3	TSCTE1483	0.36193618
chr14	82757024	82757927	-	RLTR13B1	TSCTE1484	0.82300884
chr14	83537392	83537756	-	RLTR13D5	TSCTE1485	1
chr14	84286988	84287984	+	RLTR13D5	TSCTE1486	0.8796389
chr14	86383246	86384060	-	RLTR13B2	TSCTE1487	0.28834355
chr14	86622034	86622870	+	RLTR13B2	TSCTE1488	0.68936676
chr14	88071097	88071983	+	RLTR13B1	TSCTE1489	0.7745209
chr14	88991443	88991710	-	RLTR13B4	TSCTE1490	0.8507463
chr14	88999688	88999998	+	RLTR13D5	TSCTE1491	0.9678457
chr14	89000000	89000693	+	RLTR13D5	TSCTE1492	0.9711816
chr14	92340757	92341239	+	RLTR13B1	TSCTE1493	0.85507244
chr14	95150078	95150407	-	RLTR13D5	TSCTE1494	1
chr14	95151818	95151996	-	RLTR13D5	TSCTE1495	1
chr14	95152421	95152947	-	RLTR13D5	TSCTE1496	0.9240987
chr14	100988806	100989056	-	RLTR13B1	TSCTE1497	1
chr14	100989166	100989924	-	RLTR13B1	TSCTE1498	0.77602106
chr14	101649058	101649148	-	RLTR13B1	TSCTE1499	1
chr14	102034814	102035655	+	RLTR13B4	TSCTE1500	0.77434677
chr14	104048882	104049771	-	RLTR13B1	TSCTE1501	0.53932583
chr14	105248606	105249536	+	RLTR13B3	TSCTE1502	0.5810956
chr14	107446877	107447784	+	RLTR13B3	TSCTE1503	0.7907489
chr14	108678382	108679296	+	RLTR13B3	TSCTE1504	0.704918
chr14	109750944	109751967	-	RLTR13D5	TSCTE1505	0.9511719
chr14	110813275	110814113	-	RLTR13B2	TSCTE1506	0.4636472
chr14	113035134	113036164	-	RLTR13D5	TSCTE1507	0.91270614
chr14	113658166	113658352	+	RLTR13B4	TSCTE1508	0.8930481
chr14	113659316	113659999	+	RLTR13B4	TSCTE1509	0.76608187
chr14	114014310	114015321	+	RLTR13D5	TSCTE1510	0.9110672
chr14	114065111	114065333	-	RLTR13B4	TSCTE1511	1
chr14	114066344	114066982	-	RLTR13B1	TSCTE1512	0.7026604
chr14	114337600	114338419	-	RLTR13B2	TSCTE1513	0.07317073
chr14	118778527	118779392	+	RLTR13B1	TSCTE1514	0.5034642
chr14	121288155	121289039	+	RLTR13B1	TSCTE1515	0.6158192
chr14	122046307	122047153	-	RLTR13B1	TSCTE1516	0.75206614
chr14	122047324	122047379	-	RLTR13B1	TSCTE1517	1
chr14	122350994	122351794	+	RLTR13B4	TSCTE1518	0.45068663
chr14	123906319	123907202	-	RLTR13B1	TSCTE1519	0.7624434
chr15	3085533	3086406	+	RLTR13B1	TSCTE1520	0.38901603
chr15	3199161	3200039	-	RLTR13B1	TSCTE1521	0.817975
chr15	3665783	3666676	-	RLTR13B3	TSCTE1522	0.6420582
chr15	3722036	3722439	-	RLTR13D5	TSCTE1523	0.87623763
chr15	3722680	3723325	-	RLTR13D5	TSCTE1524	0.98452014
chr15	3962493	3963339	+	RLTR13B4	TSCTE1525	0.7048406
chr15	4479826	4480509	+	RLTR13B2	TSCTE1526	0.67836255
chr15	6511820	6512752	+	RLTR13B3	TSCTE1527	0.47481242
chr15	9220465	9220764	-	RLTR13B1	TSCTE1528	0
chr15	9365668	9366498	-	RLTR13B2	TSCTE1529	0.7352587
chr15	9839898	9840741	-	RLTR13B1	TSCTE1530	0.8341232
chr15	10496515	10497312	-	RLTR13B2	TSCTE1531	0.8120301
chr15	11710663	11711483	+	RLTR13B2	TSCTE1532	0.25700366
chr15	14047559	14048377	-	RLTR13B2	TSCTE1533	0.42612943
chr15	15476624	15477432	-	RLTR13B2	TSCTE1534	0.35723114
chr15	15839112	15840114	+	RLTR13D5	TSCTE1535	0.90029913
chr15	16332526	16333551	+	RLTR13D5	TSCTE1536	0.8927875
chr15	16975858	16976739	-	RLTR13B1	TSCTE1537	0.7619048
chr15	18423823	18424786	+	RLTR13B1	TSCTE1538	0.8340249
chr15	18533558	18534434	+	RLTR13B1	TSCTE1539	0.7377423
chr15	18641205	18641293	+	RLTR13B4	TSCTE1540	0.6292135
chr15	18641264	18641815	+	RLTR13B4	TSCTE1541	0.7518116
chr15	21197710	21198129	-	RLTR13B2	TSCTE1542	0.52380955
chr15	21198151	21198565	-	RLTR13B2	TSCTE1543	0.5180723
chr15	23089174	23090048	-	RLTR13B1	TSCTE1544	0.71428573
chr15	25080186	25081065	-	RLTR13B1	TSCTE1545	0.875
chr15	27229403	27230245	-	RLTR13B4	TSCTE1546	0.84578884
chr15	28319512	28320449	-	RLTR13B3	TSCTE1547	0.3283582
chr15	28441493	28442378	-	RLTR13B1	TSCTE1548	0.8306998
chr15	28930284	28930779	-	RLTR13D5	TSCTE1549	0.9616935
chr15	28930928	28931486	-	RLTR13D5	TSCTE1550	0.8211091
chr15	29426896	29427775	-	RLTR13B1	TSCTE1551	0.8636364
chr15	29486455	29486569	+	RLTR13B1	TSCTE1552	1
chr15	29860790	29861683	-	RLTR13B1	TSCTE1553	0.753915
chr15	32375082	32375907	-	RLTR13B2	TSCTE1554	0.4552058
chr15	33836858	33837157	+	RLTR13B1	TSCTE1555	0.23333333
chr15	34243783	34244038	+	RLTR13B1	TSCTE1556	0.7265625
chr15	34244009	34244068	+	RLTR13B1	TSCTE1557	1
chr15	34365574	34366594	-	RLTR13D5	TSCTE1558	0.84329087
chr15	34633289	34634312	+	RLTR13D5	TSCTE1559	0.8730469
chr15	36095985	36096999	+	RLTR13D5	TSCTE1560	0.7635468
chr15	36962123	36962992	-	RLTR13B1	TSCTE1561	0.4827586
chr15	37074250	37074549	-	RLTR13B1	TSCTE1562	0.5
chr15	37102576	37103360	-	RLTR13B4	TSCTE1563	0.566879
chr15	37849569	37850050	+	RLTR13B1	TSCTE1564	0.5228216
chr15	41280224	41281131	+	RLTR13B3	TSCTE1565	0.6365639
chr15	42030039	42030369	-	RLTR13D5	TSCTE1566	1
chr15	42033930	42034670	-	RLTR13D5	TSCTE1567	0.98650473
chr15	43487060	43487949	-	RLTR13B1	TSCTE1568	0.6292135
chr15	43722805	43723625	+	RLTR13B2	TSCTE1569	0.3909866
chr15	43786567	43787579	+	RLTR13D5	TSCTE1570	0.88154
chr15	44095444	44096316	+	RLTR13D5	TSCTE1571	0.9656357
chr15	44338943	44339797	-	RLTR13B1	TSCTE1572	0.7076023
chr15	44949520	44950450	-	RLTR13B3	TSCTE1573	0.64554244
chr15	46225735	46225972	-	RLTR13D5	TSCTE1574	1
chr15	46526506	46527211	-	RLTR13D5	TSCTE1575	0.9575071
chr15	47269957	47270779	-	RLTR13B2	TSCTE1576	0.16160388
chr15	47584074	47584802	+	RLTR13D5	TSCTE1577	0.72565156
chr15	47693543	47694396	+	RLTR13B4	TSCTE1578	0.70725995
chr15	47879797	47880723	+	RLTR13D5	TSCTE1579	0.9352751
chr15	48679594	48680478	+	RLTR13D5	TSCTE1580	0.8757062
chr15	49073975	49075011	+	RLTR13D5	TSCTE1581	0.9903568
chr15	49105853	49106873	-	RLTR13D5	TSCTE1582	0.98041135
chr15	49568698	49569738	+	RLTR13D5	TSCTE1583	0.9423631
chr15	50034388	50035271	+	RLTR13B1	TSCTE1584	0.84162897
chr15	50602582	50602881	+	RLTR13B1	TSCTE1585	0
chr15	51769728	51770580	+	RLTR13B4	TSCTE1586	0.6365768
chr15	52021292	52022084	-	RLTR13B4	TSCTE1587	0.5334174
chr15	52144779	52145781	+	RLTR13D5	TSCTE1588	0.9800598
chr15	57004697	57005688	+	RLTR13B3	TSCTE1589	0.7782258
chr15	58463904	58464793	-	RLTR13B1	TSCTE1590	0.6516854
chr15	64969731	64970188	-	RLTR13D5	TSCTE1591	0.75982535
chr15	65216289	65217142	+	RLTR13B4	TSCTE1592	0.6721311
chr15	65895824	65896712	+	RLTR13B1	TSCTE1593	0.68503934
chr15	67471717	67472666	+	RLTR13B1	TSCTE1594	0.7368421
chr15	67957247	67958254	+	RLTR13D5	TSCTE1595	0.85119045
chr15	68304831	68305842	+	RLTR13D5	TSCTE1596	0.8913044
chr15	71124081	71125064	-	RLTR13D5	TSCTE1597	0.88821137
chr15	71560164	71560223	+	RLTR13B3	TSCTE1598	1
chr15	72400620	72401462	+	RLTR13B4	TSCTE1599	0.75088966
chr15	75003702	75004553	+	RLTR13B1	TSCTE1600	0.74178404
chr15	76959979	76960867	+	RLTR13B1	TSCTE1601	0.6062992
chr15	79875953	79876960	-	RLTR13D5	TSCTE1602	0.70238096
chr15	82520331	82520506	+	RLTR13D5	TSCTE1603	0.71590906
chr15	82533380	82534245	+	RLTR13D5	TSCTE1604	0.8729792
chr15	82538007	82538184	-	RLTR13D5	TSCTE1605	0.7752809
chr15	82564059	82564877	+	RLTR13B2	TSCTE1606	0.24297924
chr15	82577105	82577926	-	RLTR13B2	TSCTE1607	0.513382
