chr	start	end	ID_class	score	strand	class	Tet1KO_MethylC	Tet1KO_TAB	Tet2KO_MethylC	Tet2KO_TAB	WT_MethylC	WT_TAB
chr12	4358273	4358665	ESCTE3791_REDE	0	+	ESC_REDE	0.88888896	0	3.6929333	0	2.318131	0.85106385
chr12	13184025	13184393	ESCTE3800_noclass	0	-	ESC_noclass	22.70209	3.9459217	54.583256	2.8320003	20.84238	5.9669333
chr12	14764673	14765625	ESCTE3803_noclass	0	-	ESC_noclass	36.685326	1.9499805	47.73733	2.7255464	59.53907	6.7900467
chr12	16407136	16408007	ESCTE3809_noclass	0	-	ESC_noclass	56.723804	4.915795	56.320644	1.2438681	68.99818	9.293106
chr1	134384698	134385120	ESCTE381_REDE	0	+	ESC_REDE	33.813217	6.622632	39.183228	3.2015057	38.68036	8.087113
chr12	17459239	17459640	ESCTE3810_noclass	0	-	ESC_noclass	13.695678	3.64317	20.42506	0.64102566	36.837612	8.57379
chr12	17835040	17835910	ESCTE3812_noclass	0	-	ESC_noclass	22.423353	4.597701	62.635063	1.8564018	31.98382	7.993827
chr12	17835040	17835910	ESCTE3812_NonEnh	0	-	ESC_NonEnh	22.423353	4.597701	62.635063	1.8564018	31.98382	7.993827
chr12	17849607	17850015	ESCTE3813_noclass	0	-	ESC_noclass	39.18639	2.8741734	34.756184	1.3223894	54.821125	12.148888
chr12	18231229	18231640	ESCTE3824_noclass	0	-	ESC_noclass	48.975353	8.704177	64.1342	1.2962964	82.423836	6.24815
chr12	18237915	18238327	ESCTE3825_noclass	0	-	ESC_noclass	23.664215	2.8935184	57.03187	2.1844647	29.361357	6.8217964
chr1	139412189	139413067	ESCTE384_REDE	0	+	ESC_REDE	10.206476	4.0651135	41.86912	1.8468764	17.893398	4.709427
chr12	20671123	20671306	ESCTE3871_noclass	0	-	ESC_noclass	81.312744	1.8620689	81.04396	3.444037	75.22972	6.9923277
chr12	21049476	21049880	ESCTE3879_noclass	0	-	ESC_noclass	79.436935	4.6122704	81.153656	2.53191	81.83534	8.179786
chr12	21049476	21049880	ESCTE3879_NonEnh	0	-	ESC_NonEnh	79.436935	4.6122704	81.153656	2.53191	81.83534	8.179786
chr1	139834982	139835339	ESCTE388_noclass	0	+	ESC_noclass	66.03862	2.42674	71.876305	2.2596025	82.22394	3.5650933
chr12	21054981	21055324	ESCTE3880_noclass	0	-	ESC_noclass	72.231865	3.4523811	68.44886	2.5765958	79.07508	10.347883
chr12	21054981	21055324	ESCTE3880_NonEnh	0	-	ESC_NonEnh	72.231865	3.4523811	68.44886	2.5765958	79.07508	10.347883
chr1	139844107	139844487	ESCTE389_noclass	0	+	ESC_noclass	64.2335	1.9870131	61.8525	3.2975445	68.02329	11.760878
chr1	7057903	7058014	ESCTE39_noclass	0	+	ESC_noclass	68.327705	2.7139208	63.43647	3.06383	82.45923	4.942371
chr1	140188299	140189218	ESCTE393_REDE	0	+	ESC_REDE	0.62377113	0.37878788	3.0423722	0	0.91446227	0.8061502
chr12	31092599	31092928	ESCTE3933_REDE	0	+	ESC_REDE	1.388889	0	4.9639125	1.6728026	2.5175536	1.4603175
chr12	37659851	37660749	ESCTE3937_noclass	0	+	ESC_noclass	43.97609	5.171804	59.312702	1.6697091	55.864662	7.400454
chr12	37659851	37660749	ESCTE3937_NonEnh	0	+	ESC_NonEnh	43.97609	5.171804	59.312702	1.6697091	55.864662	7.400454
chr12	39127632	39127999	ESCTE3938_noclass	0	-	ESC_noclass	66.37266	0	69.64474	1.6979711	76.1136	3.1789045
chr12	40857344	40857760	ESCTE3941_noclass	0	-	ESC_noclass	7.3944526	2.2591991	38.615562	3.108229	9.977076	2.8703415
chr12	43696000	43696932	ESCTE3945_noclass	0	+	ESC_noclass	63.675213	9.545756	74.686424	3.7169678	81.11709	7.6037035
chr12	43696000	43696932	ESCTE3945_NonEnh	0	+	ESC_NonEnh	63.675213	9.545756	74.686424	3.7169678	81.11709	7.6037035
chr12	44175379	44175742	ESCTE3946_noclass	0	-	ESC_noclass	71.62073	3.5714288	71.97135	1	77.37073	6.1381774
chr12	55587048	55587452	ESCTE3960_noclass	0	+	ESC_noclass	39.99615	4.1306877	47.056404	1.1160119	41.32664	6.198582
chr12	60074257	60074641	ESCTE3966_noclass	0	+	ESC_noclass	69.0202	6.2516823	70.86891	1.3709741	63.200157	7.503921
chr12	62232903	62233315	ESCTE3970_noclass	0	+	ESC_noclass	77.53093	1.1904762	76.22463	0.4347826	73.593575	4.8286324
chr12	62320074	62320456	ESCTE3971_noclass	0	-	ESC_noclass	64.89729	7.8125	54.03972	3.3731022	71.34055	8.704767
chr12	63489561	63489946	ESCTE3976_noclass	0	-	ESC_noclass	60.369617	5.978261	64.09797	1.8900509	70.077934	12.859036
chr12	64140428	64141306	ESCTE3978_noclass	0	-	ESC_noclass	39.88648	0.7407407	44.67787	2.403646	64.73888	1.7857143
chr12	64140428	64141306	ESCTE3978_NonEnh	0	-	ESC_NonEnh	39.88648	0.7407407	44.67787	2.403646	64.73888	1.7857143
chr12	65593400	65594263	ESCTE3982_REDE	0	-	ESC_REDE	2.8895276	0.8928572	17.027025	2.8030186	38.486286	7.973431
chr12	65742662	65743024	ESCTE3983_noclass	0	+	ESC_noclass	63.157673	6.913615	61.761612	3.4149165	57.782154	7.889818
chr12	67619874	67620740	ESCTE3987_REDE	0	-	ESC_REDE	3.7231183	0	11.131945	1.7131717	2.6666667	0.82304525
chr1	7069972	7070354	ESCTE40_noclass	0	-	ESC_noclass	8.853046	3.8291717	59.116436	2.6283166	44.501812	10.819362
chr12	74812922	74813281	ESCTE4001_noclass	0	-	ESC_noclass	80.20638	1.6666667	66.00645	0.75757575	86.52969	4.316666
chr12	74812922	74813281	ESCTE4001_NonEnh	0	-	ESC_NonEnh	80.20638	1.6666667	66.00645	0.75757575	86.52969	4.316666
chr12	75432402	75432793	ESCTE4003_noclass	0	-	ESC_noclass	28.32168	2.7116404	52.37302	1.0976431	45.04484	4.8701916
chr12	94278053	94278452	ESCTE4024_noclass	0	+	ESC_noclass	74.80463	1.25	67.19386	1.6478285	73.24134	4.3078814
chr12	98139715	98140573	ESCTE4031_REDE	0	-	ESC_REDE	2.2186046	1.25	9.490941	2.1086812	4.366346	1.3608397
chr12	104377179	104377596	ESCTE4035_noclass	0	+	ESC_noclass	60.09372	6.770706	3.5989833	0	53.25958	10.088678
chr12	106335083	106335488	ESCTE4039_noclass	0	-	ESC_noclass	66.63321	0.8	59.6504	2.8345432	67.971565	5.277378
chr13	4225422	4225840	ESCTE4062_noclass	0	+	ESC_noclass	71.82916	2.4882023	67.103386	3.1142545	70.89254	3.532907
chr13	4225422	4225840	ESCTE4062_NonEnh	0	+	ESC_NonEnh	71.82916	2.4882023	67.103386	3.1142545	70.89254	3.532907
chr13	4350505	4350912	ESCTE4065_noclass	0	-	ESC_noclass	74.25214	4.375	78.92093	2.9140422	82.52914	15.342593
chr13	4465559	4465973	ESCTE4069_noclass	0	-	ESC_noclass	64.83837	3.3333333	60.27381	2.3971863	62.982845	10.0162115
chr13	4600236	4601166	ESCTE4074_noclass	0	+	ESC_noclass	59.91162	1	61.166008	1.888889	53.809525	1.8236074
chr13	4600236	4601166	ESCTE4074_NonEnh	0	+	ESC_NonEnh	59.91162	1	61.166008	1.888889	53.809525	1.8236074
chr13	4658297	4658686	ESCTE4075_noclass	0	-	ESC_noclass	58.704662	3.9869099	58.652893	1.5327696	64.585884	10.987736
chr13	4839518	4839914	ESCTE4079_noclass	0	+	ESC_noclass	67.85482	2.0833335	60.544655	1.2605042	72.645256	8.137103
chr13	5722589	5722967	ESCTE4084_noclass	0	+	ESC_noclass	13.943571	3.0719461	33.26618	1.8385612	9.08046	8.545837
chr13	6663959	6664419	ESCTE4085_noclass	0	-	ESC_noclass	1.3284174	1.079763	13.255971	1.1619828	3.1608148	1.3941506
chr13	8030007	8030400	ESCTE4091_noclass	0	-	ESC_noclass	75.37798	8.547009	59.143013	1.9447259	56.302486	11.256767
chr13	8937705	8938104	ESCTE4094_noclass	0	+	ESC_noclass	41.754383	4.0780344	62.98801	2.76152	64.26346	14.742405
chr13	9807203	9807601	ESCTE4097_noclass	0	-	ESC_noclass	78.67605	3.4676044	74.05883	2.331704	86.22807	4.4111156
chr13	11417883	11418274	ESCTE4104_noclass	0	+	ESC_noclass	56.812843	1.7195768	60.272694	3.1599076	53.565186	3.576456
chr13	12848959	12849297	ESCTE4105_noclass	0	+	ESC_noclass	54.415154	2.293599	47.262486	0.62975264	70.47108	3.9370356
chr13	12913127	12913528	ESCTE4107_noclass	0	-	ESC_noclass	29.551313	6.395603	37.251324	2.5959537	30.59616	6.6784706
chr13	13065034	13065370	ESCTE4108_noclass	0	+	ESC_noclass	48.303066	3.846154	45.325436	0.8050604	78.3732	5.03852
chr13	14940908	14941237	ESCTE4118_noclass	0	-	ESC_noclass	47.102684	0	38.82169	1.1587303	69.747574	0.9413067
chr13	16830121	16830941	ESCTE4120_REDE	0	+	ESC_REDE	2.777778	1.0466508	11.215534	0.90867174	1.0747886	0.8936174
chr13	21821913	21822254	ESCTE4137_noclass	0	+	ESC_noclass	19.199228	6.2037034	31.972937	0.61728394	40.36983	6.204765
chr13	22787983	22788385	ESCTE4149_noclass	0	-	ESC_noclass	75.2579	5.1119895	78.72848	2.161027	79.486	11.670357
chr1	150199935	150200492	ESCTE415_noclass	0	-	ESC_noclass	51.016575	8.963721	56.280933	2.267325	42.093395	10.216927
chr13	23776304	23776550	ESCTE4158_noclass	0	-	ESC_noclass	39.37114	7.174603	38.001865	2.8033793	35.467175	6.519713
chr13	23776304	23776550	ESCTE4158_NonEnh	0	-	ESC_NonEnh	39.37114	7.174603	38.001865	2.8033793	35.467175	6.519713
chr13	26004531	26005418	ESCTE4164_REDE	0	-	ESC_REDE	11.871636	2.279991	51.393085	3.0086596	51.59079	11.763997
chr13	35043754	35044121	ESCTE4183_noclass	0	-	ESC_noclass	53.969265	3.75	59.771927	0.6990132	63.470276	10.123611
chr13	39030426	39030766	ESCTE4186_noclass	0	-	ESC_noclass	73.81978	4.0746756	68.30717	0.93174934	78.05416	13.610925
chr13	41227456	41227764	ESCTE4189_noclass	0	+	ESC_noclass	51.60921	5.58396	63.46393	0.6683375	58.43941	8.734018
chr1	151219979	151220393	ESCTE420_noclass	0	-	ESC_noclass	13.505923	1.5625	9.194404	0.96869165	4.8706574	1.607736
chr13	51078366	51079231	ESCTE4200_REDE	0	-	ESC_REDE	10.657325	2.4084256	28.133064	1.0444596	5.4709277	1.6372542
chr13	51604837	51605152	ESCTE4201_noclass	0	+	ESC_noclass	77.35462	5.1829443	59.317657	1.2988951	71.2969	6.8264656
chr13	52158321	52158764	ESCTE4202_noclass	0	+	ESC_noclass	72.668884	6.1085973	67.61905	2.5432901	79.90122	8.351333
chr13	52158321	52158764	ESCTE4202_NonEnh	0	+	ESC_NonEnh	72.668884	6.1085973	67.61905	2.5432901	79.90122	8.351333
chr13	52353101	52353503	ESCTE4203_noclass	0	+	ESC_noclass	67.750946	6.6704855	74.48619	2.1377063	80.0609	8.280967
chr13	52359257	52359655	ESCTE4204_noclass	0	-	ESC_noclass	15.165975	3.6724918	50.39297	3.6215398	20.739275	4.8085284
chr1	152182451	152182835	ESCTE421_noclass	0	+	ESC_noclass	47.63143	7.092238	56.589146	1.9212147	28.786573	9.394452
chr13	58624587	58624985	ESCTE4212_noclass	0	-	ESC_noclass	44.50089	0.92592597	61.833557	1.7149557	39.877228	7.131082
chr13	62815631	62816025	ESCTE4219_REDE	0	-	ESC_REDE	28.103	0.80645156	66.04854	3.3634927	52.763443	6.523618
chr1	152721480	152721864	ESCTE422_noclass	0	-	ESC_noclass	7.7304153	2.0349154	23.506956	2.0289545	6.8240247	2.3672125
chr13	64558009	64558387	ESCTE4220_noclass	0	-	ESC_noclass	0	2.0740743	40.820854	2.0748487	9.583334	3.1137645
chr13	67428269	67428605	ESCTE4271_noclass	0	+	ESC_noclass	4.651274	2.4908423	31.98883	3.2295036	25.701344	4.1094265
chr13	67732464	67732826	ESCTE4274_noclass	0	+	ESC_noclass	29.698263	4.0152826	70.64364	1.2216316	46.157	7.0940905
chr13	67844627	67844974	ESCTE4279_noclass	0	+	ESC_noclass	0.65789473	0.5208333	0	0.35460994	0	0.54644805
chr13	67909611	67910033	ESCTE4280_noclass	0	-	ESC_noclass	4.329005	2.4691358	17.676867	2.5237858	11.634037	1.5656564
chr13	70880092	70880471	ESCTE4288_noclass	0	+	ESC_noclass	45.011314	6.057312	42.393623	4.666192	43.553555	9.733357
chr13	71502906	71503748	ESCTE4290_noclass	0	+	ESC_noclass	30.280832	0.625	63.969257	2.7058606	54.030502	7.1239576
chr13	71502906	71503748	ESCTE4290_NonEnh	0	+	ESC_NonEnh	30.280832	0.625	63.969257	2.7058606	54.030502	7.1239576
chr13	72947156	72947989	ESCTE4291_REDE	0	-	ESC_REDE	1.6098486	1.810072	2.622119	0.7306009	0.8999532	0.6749649
chr1	156408699	156409121	ESCTE430_noclass	0	+	ESC_noclass	62.825798	5.6043057	67.389175	3.4615386	74.642334	5.1718435
chr1	156408699	156409121	ESCTE430_NonEnh	0	+	ESC_NonEnh	62.825798	5.6043057	67.389175	3.4615386	74.642334	5.1718435
chr13	75799297	75800152	ESCTE4301_noclass	0	-	ESC_noclass	9.235056	5.154762	64.37309	1.7688627	71.613815	8.439655
chr13	75799297	75800152	ESCTE4301_NonEnh	0	-	ESC_NonEnh	9.235056	5.154762	64.37309	1.7688627	71.613815	8.439655
chr13	83932715	83933093	ESCTE4322_REDE	0	-	ESC_REDE	36.310043	7.3633156	67.66234	4.480159	19.221306	12.376617
chr13	86345356	86345786	ESCTE4335_REDE	0	+	ESC_REDE	17.07511	4.5815296	22.470863	0.6289308	24.871332	3.8735359
chr13	87386171	87386479	ESCTE4345_noclass	0	-	ESC_noclass	88.47378	1.6666666	84.2236	1.754386	90.555565	2.4593494
chr13	87386171	87386479	ESCTE4345_NonEnh	0	-	ESC_NonEnh	88.47378	1.6666666	84.2236	1.754386	90.555565	2.4593494
chr13	87593727	87594602	ESCTE4347_noclass	0	-	ESC_noclass	23.080647	6.035335	51.837234	1.6094756	47.540726	7.0660033
chr13	87593727	87594602	ESCTE4347_NonEnh	0	-	ESC_NonEnh	23.080647	6.035335	51.837234	1.6094756	47.540726	7.0660033
chr13	88136936	88137722	ESCTE4356_noclass	0	-	ESC_noclass	4.151732	3.0985775	50.131813	1.8415179	44.303753	7.3506494
chr13	90245784	90246662	ESCTE4367_REDE	0	-	ESC_REDE	0.94064647	0	23.045755	1.5264542	15.18238	4.2728004
chr1	163627815	163628675	ESCTE438_noclass	0	-	ESC_noclass	14.795058	1.984127	32.43367	2.3968315	15.918299	4.412203
chr13	94858229	94858634	ESCTE4381_REDE	0	+	ESC_REDE	1.2334139	0.43290043	0.7330827	0.5057286	0.35460994	0.87887317
chr13	96757900	96758322	ESCTE4387_noclass	0	-	ESC_noclass	30.659317	6.891535	61.18823	2.7049632	22.003664	11.091915
chr13	98421695	98422054	ESCTE4396_noclass	0	+	ESC_noclass	7.66844	2.0833335	46.325226	2.0292208	11.855053	5.1417513
chr13	105493252	105494205	ESCTE4406_noclass	0	-	ESC_noclass	34.595963	2.0833335	47.477936	2.114776	56.227177	2.621818
chr13	105493252	105494205	ESCTE4406_NonEnh	0	-	ESC_NonEnh	34.595963	2.0833335	47.477936	2.114776	56.227177	2.621818
chr13	105635653	105636041	ESCTE4407_noclass	0	+	ESC_noclass	61.440784	1.6666666	54.334045	0.877193	81.61207	4.3782063
chr13	111125361	111126352	ESCTE4408_noclass	0	+	ESC_noclass	39.78076	0	50.552288	1.841856	45.531128	5.2895937
chr13	111125361	111126352	ESCTE4408_NonEnh	0	+	ESC_NonEnh	39.78076	0	50.552288	1.841856	45.531128	5.2895937
chr13	112268916	112269730	ESCTE4409_noclass	0	-	ESC_noclass	20.450377	6.125322	36.517467	2.5492148	29.07885	9.536648
chr13	112268916	112269730	ESCTE4409_NonEnh	0	-	ESC_NonEnh	20.450377	6.125322	36.517467	2.5492148	29.07885	9.536648
chr13	112798940	112799341	ESCTE4411_noclass	0	+	ESC_noclass	0.66964287	0.78125	0.33333334	0	0.6862273	0.23077412
chr13	118176494	118176864	ESCTE4419_noclass	0	+	ESC_noclass	60.982258	4.131745	50.747864	0.75757575	75.390915	8.547331
chr1	170977851	170978188	ESCTE442_noclass	0	+	ESC_noclass	22.478947	7.6476197	37.73218	1.8253452	31.029829	8.31152
chr13	118265728	118266102	ESCTE4420_REDE	0	-	ESC_REDE	28.733747	6.9713435	42.84129	3.3654873	37.639057	11.448894
chr1	171060365	171060826	ESCTE443_noclass	0	-	ESC_noclass	14.72983	4.047037	52.226124	1.8951613	11.244772	6.5111103
chr14	9019979	9020783	ESCTE4435_noclass	0	-	ESC_noclass	42.84961	5.1358027	38.95947	3.5556777	44.056816	9.401619
chr14	9019979	9020783	ESCTE4435_NonEnh	0	-	ESC_NonEnh	42.84961	5.1358027	38.95947	3.5556777	44.056816	9.401619
chr14	11039307	11040127	ESCTE4441_REDE	0	-	ESC_REDE	1.501512	1.8785578	5.185122	1.3923353	2.912351	0.7921569
chr14	11947373	11947762	ESCTE4443_noclass	0	-	ESC_noclass	18.567924	8.60193	39.428734	3.2923217	30.980837	12.808949
chr14	12107332	12107718	ESCTE4444_REDE	0	-	ESC_REDE	1.6317298	0.82258064	0	0.3968254	0	0.60696256
chr14	13907249	13907688	ESCTE4453_REDE	0	+	ESC_REDE	4.610887	2.4429824	5.818202	2.3349786	2.4848485	4.577303
chr14	15142038	15142213	ESCTE4459_noclass	0	+	ESC_noclass	38.879505	2.048495	65.009605	3.5590637	84.333206	4.704974
chr14	17370285	17370717	ESCTE4473_noclass	0	-	ESC_noclass	70.90392	5.0204678	73.29355	0	84.2647	3.8079498
chr14	17473558	17473990	ESCTE4474_noclass	0	+	ESC_noclass	44.31248	0	32.174187	1.010101	30.15766	5.2028627
chr14	18777514	18778460	ESCTE4483_noclass	0	+	ESC_noclass	8.031946	4.6381865	52.965706	1.6724228	51.544487	7.155557
chr14	19035370	19035802	ESCTE4484_noclass	0	+	ESC_noclass	62.637253	3.3664021	54.545685	0.6666667	75	3.9478698
chr14	19035370	19035802	ESCTE4484_NonEnh	0	+	ESC_NonEnh	62.637253	3.3664021	54.545685	0.6666667	75	3.9478698
chr1	171312018	171312244	ESCTE449_noclass	0	+	ESC_noclass	4.8780484	0	15.384616	0	9.545455	3.4405537
chr1	171539069	171540009	ESCTE450_noclass	0	+	ESC_noclass	69.60683	1.0526316	56.69695	0.40816325	84.84066	2.0524542
chr1	171539069	171540009	ESCTE450_NonEnh	0	+	ESC_NonEnh	69.60683	1.0526316	56.69695	0.40816325	84.84066	2.0524542
chr14	26341197	26341562	ESCTE4510_noclass	0	+	ESC_noclass	45.48578	6.4212456	61.465435	3.463887	30.162338	6.4518356
chr14	26860312	26860662	ESCTE4512_noclass	0	-	ESC_noclass	35.65619	2.4198508	72.84743	2.0243254	64.36793	5.1059747
chr14	26860312	26860662	ESCTE4512_NonEnh	0	-	ESC_NonEnh	35.65619	2.4198508	72.84743	2.0243254	64.36793	5.1059747
chr14	32124379	32124740	ESCTE4515_REDE	0	+	ESC_REDE	0.6666667	0	0.9977827	0.18796992	0.957265	0.45787546
chr14	33709065	33709479	ESCTE4516_noclass	0	-	ESC_noclass	43.20045	5.4970765	56.273132	2.630273	65.80284	10.239795
chr14	33709065	33709479	ESCTE4516_NonEnh	0	-	ESC_NonEnh	43.20045	5.4970765	56.273132	2.630273	65.80284	10.239795
chr14	37154457	37154841	ESCTE4518_noclass	0	+	ESC_noclass	72.60876	3.7620258	71.20605	1.7045455	75.280174	8.352659
chr14	38185358	38186258	ESCTE4523_REDE	0	-	ESC_REDE	18.593643	5.2179203	46.61277	1.7178882	50.28355	9.187481
chr14	39972396	39972752	ESCTE4525_noclass	0	-	ESC_noclass	28.93261	2.5641026	37.44581	1.4944769	51.111115	3.3891037
chr14	45764027	45764953	ESCTE4535_noclass	0	+	ESC_noclass	21.958647	6.771525	33.458565	2.2832437	33.205387	7.271613
chr14	45764027	45764953	ESCTE4535_NonEnh	0	+	ESC_NonEnh	21.958647	6.771525	33.458565	2.2832437	33.205387	7.271613
chr14	49252248	49252610	ESCTE4538_noclass	0	+	ESC_noclass	61.90364	3.4615386	67.79158	1.4548736	71.85424	8.440739
chr14	49812944	49813327	ESCTE4539_noclass	0	+	ESC_noclass	75.27931	2.869353	66.55012	1.9017522	72.433235	5.6312943
chr14	50855953	50856350	ESCTE4549_noclass	0	+	ESC_noclass	13.67715	2.2788067	38.876865	3.7253537	17.095818	8.056705
chr14	51014849	51015231	ESCTE4552_noclass	0	+	ESC_noclass	47.77582	3.1142857	60.954247	1.8362573	28.944372	9.483749
chr14	52526687	52527126	ESCTE4558_noclass	0	+	ESC_noclass	56.92892	0	50.892857	0.5555556	73.95329	2.8912783
chr14	52526687	52527126	ESCTE4558_NonEnh	0	+	ESC_NonEnh	56.92892	0	50.892857	0.5555556	73.95329	2.8912783
chr14	52727428	52727804	ESCTE4561_noclass	0	+	ESC_noclass	74.85931	5.0102634	63.175915	1.3558202	81.92414	2.5456767
chr14	52727428	52727804	ESCTE4561_NonEnh	0	+	ESC_NonEnh	74.85931	5.0102634	63.175915	1.3558202	81.92414	2.5456767
chr14	54999280	54999382	ESCTE4575_noclass	0	-	ESC_noclass	55.11394	1.3333334	41.95402	0.5847953	66.82366	4.8692813
chr14	56873560	56873908	ESCTE4577_noclass	0	+	ESC_noclass	30.44924	4.8376627	54.036797	3.8473747	42.603344	7.3438263
chr14	57174156	57174458	ESCTE4578_noclass	0	+	ESC_noclass	63.521606	3.5497003	66.80219	0.7618812	78.79709	4.4715724
chr14	57174156	57174458	ESCTE4578_NonEnh	0	+	ESC_NonEnh	63.521606	3.5497003	66.80219	0.7618812	78.79709	4.4715724
chr14	68369145	68369485	ESCTE4587_noclass	0	-	ESC_noclass	62.093918	6.384909	52.78712	3.427673	72.156235	10.669206
chr14	68416847	68417703	ESCTE4590_noclass	0	-	ESC_noclass	46.05338	5.239057	51.298756	1.2323432	66.21974	6.135655
chr14	68416847	68417703	ESCTE4590_NonEnh	0	-	ESC_NonEnh	46.05338	5.239057	51.298756	1.2323432	66.21974	6.135655
chr14	95833455	95833837	ESCTE4622_noclass	0	-	ESC_noclass	37.072998	7.4465814	55.24537	4.0351844	43.707558	10.901604
chr14	96128132	96128511	ESCTE4624_noclass	0	+	ESC_noclass	62.3721	0	50.965908	3.2578397	74.257286	4.014209
chr14	99039417	99039805	ESCTE4630_noclass	0	+	ESC_noclass	0.5208334	0	6.212121	0.7539683	1.346622	1.4445629
chr14	103059413	103059829	ESCTE4633_noclass	0	-	ESC_noclass	12.213574	2.792216	33.56065	2.6400623	14.775499	2.6983738
chr14	105331557	105331855	ESCTE4637_noclass	0	-	ESC_noclass	61.94863	2.9832613	69.33829	1.8015624	63.189983	8.038965
chr1	178287730	178288081	ESCTE464_noclass	0	-	ESC_noclass	47.5424	6.267105	54.67344	1.4079275	34.163147	6.9144073
chr1	178300753	178300912	ESCTE465_noclass	0	-	ESC_noclass	80.42775	1.9986451	75	1.74763	84.533875	2.0129871
chr1	178300753	178300912	ESCTE465_NonEnh	0	-	ESC_NonEnh	80.42775	1.9986451	75	1.74763	84.533875	2.0129871
chr14	113501682	113501979	ESCTE4659_noclass	0	+	ESC_noclass	20.808393	9.074548	43.388885	2.595238	18.418419	8.32261
chr1	178301088	178301914	ESCTE466_noclass	0	-	ESC_noclass	54.80755	6.919104	67.49752	0.5900167	72.09343	6.3713036
chr1	178301088	178301914	ESCTE466_NonEnh	0	-	ESC_NonEnh	54.80755	6.919104	67.49752	0.5900167	72.09343	6.3713036
chr14	115459567	115459985	ESCTE4661_noclass	0	-	ESC_noclass	72.81698	3.307206	67.62302	0.6068631	85.9127	10.645132
chr14	117378455	117378855	ESCTE4665_noclass	0	-	ESC_noclass	60.952637	3.6356208	73.31563	3.3135324	74.56981	5.9679446
chr1	179175274	179175376	ESCTE468_noclass	0	-	ESC_noclass	68.61189	6.1432137	75.08119	1.017144	70.985146	6.234408
chr15	4834515	4834782	ESCTE4683_noclass	0	+	ESC_noclass	71.183014	4.614695	64.38095	2.1857922	85.04239	5.1609106
chr15	5623100	5623462	ESCTE4687_noclass	0	+	ESC_noclass	31.050741	4.7305765	51.51531	2.8671281	47.02781	8.661937
chr15	5933499	5933873	ESCTE4688_REDE	0	-	ESC_REDE	19.30701	1.8981482	18.620096	0.6502207	12.271734	1.475017
chr1	179409048	179409955	ESCTE469_noclass	0	+	ESC_noclass	72.27343	6.2661133	74.204956	1.5643737	78.58395	7.1811905
chr1	179409048	179409955	ESCTE469_NonEnh	0	+	ESC_NonEnh	72.27343	6.2661133	74.204956	1.5643737	78.58395	7.1811905
chr15	8831861	8832258	ESCTE4690_REDE	0	-	ESC_REDE	34.231205	4.0112686	49.07655	1.6628336	37.523224	4.652887
chr15	10596685	10597099	ESCTE4696_noclass	0	+	ESC_noclass	13.144424	1.1721612	36.125793	2.0516617	17.914148	3.8258324
chr1	179720344	179720770	ESCTE470_noclass	0	+	ESC_noclass	46.1999	11.322508	57.437477	0.7961842	52.354725	6.9723997
chr15	14118369	14118783	ESCTE4705_noclass	0	+	ESC_noclass	46.02922	5.519713	72.47157	3.890444	48.14815	16.659054
chr1	181030059	181030990	ESCTE471_noclass	0	+	ESC_noclass	60.751312	8.366134	72.55024	0.33783785	77.27038	11.440028
chr1	181030059	181030990	ESCTE471_NonEnh	0	+	ESC_NonEnh	60.751312	8.366134	72.55024	0.33783785	77.27038	11.440028
chr15	14697235	14697638	ESCTE4710_noclass	0	-	ESC_noclass	52.9084	5.43672	39.36012	3.6551645	57.054092	6.0104766
chr15	19984870	19985617	ESCTE4747_REDE	0	-	ESC_REDE	8.197094	1.4109348	41.789974	3.1779163	23.541016	7.616063
chr15	22935981	22936853	ESCTE4754_noclass	0	+	ESC_noclass	26.769154	2.4383078	51.0552	3.8708692	46.600876	5.5721908
chr15	22935981	22936853	ESCTE4754_NonEnh	0	+	ESC_NonEnh	26.769154	2.4383078	51.0552	3.8708692	46.600876	5.5721908
chr15	25018247	25018649	ESCTE4757_noclass	0	-	ESC_noclass	13.00972	5.235043	40.89454	1.8155079	21.744596	6.0987296
chr15	30157723	30158612	ESCTE4765_noclass	0	-	ESC_noclass	28.6406	4.226389	49.44214	2.023323	64.81918	8.554664
chr15	34567274	34567576	ESCTE4777_REDE	0	-	ESC_REDE	4.6045747	1.5384616	6.8801317	1.4311974	6.5025253	2.923226
chr15	41409366	41409730	ESCTE4803_REDE	0	-	ESC_REDE	0.9009009	0	11.385502	1.6767447	0	0.65834475
chr15	45467611	45468000	ESCTE4814_noclass	0	-	ESC_noclass	43.89417	1.3333334	44.092815	0	66.855675	2.057971
chr15	46429315	46429571	ESCTE4822_noclass	0	+	ESC_noclass	38.44803	0.95238096	51.51156	1.1160715	61.804398	3.5725956
chr15	46429315	46429571	ESCTE4822_NonEnh	0	+	ESC_NonEnh	38.44803	0.95238096	51.51156	1.1160715	61.804398	3.5725956
chr15	47343238	47344200	ESCTE4830_noclass	0	-	ESC_noclass	14.573268	3.409007	57.020203	2.6372068	36.13296	7.562973
chr15	50148141	50148534	ESCTE4841_noclass	0	-	ESC_noclass	68.33708	0	67.715576	2.4412827	79.04475	1.9195333
chr15	52088005	52088424	ESCTE4846_noclass	0	+	ESC_noclass	85.18091	3.7545788	63.63009	1.9236152	64.7949	3.1523254
chr1	191009736	191010684	ESCTE485_noclass	0	+	ESC_noclass	52.63679	5.6310782	72.92616	2.2940948	68.17277	6.6094255
